id,account_id,branded_content_sponsor_account_id,message,title,platform,platform_id,post_url,subscriber_count,type,updated,video_length_ms,image_text,legacy_id,caption,link,date,description,score,live_video_status,last_modified_time,message_sha256_hash,language_code,post_id
15673577|817111035937910,15673577,,🇺🇦 Війна в Україні: Оперативна інформація | НАЖИВО | Перший Західний | 06.07.2022,,Facebook,1459271147684074_817111035937910,https://www.facebook.com/1459271147684074/posts/817111035937910,,live_video_complete,2022-07-09 01:01:42-04,7265237,,,,https://www.facebook.com/1459271147684074/videos/817111035937910/,2022-07-06 00:00:00-04,,-5,completed,2022-07-09 04:15:55.320545-04,b5a5d612e1455f8a764afeff6c9e41fa1372f755451f2e513f7f1d05ccf095da,,15673577|817111035937910
15853666|5240018979426339,15853666,,"Українські прикордонники відтісняють підрозділи армії рф далі від Харкова 🔥 Частину окупантів ліквідували, частину – взяли в полон. Детальніше про «зачистку» території, полонених та реакцію місцевих мешканців на звільнення з-під окупації від безпосередніх учасників операції, бійців зведеного прикордонного загону, дивіться в матеріалі. Джерело: Державна прикордонна служба України",,Facebook,636891089739174_5240018979426339,https://www.facebook.com/636891089739174/posts/5240018979426339,,native_video,2022-07-10 16:47:37-04,405567,,,,https://www.facebook.com/parkingheroua/videos/397826475712325/,2022-07-08 00:00:00-04,,23.608695652173914,,2022-07-11 03:53:31.612162-04,2163622ffffa8a261d11241054602f9a91f78e15792133d98c0676c508e1f8a7,,15853666|5240018979426339
41667|5083843518337005,41667,,"EXCLUSIVE Ukraine’s Defenders A Few Hundred Meters of Wood Line “We have to move slowly. That way, less of our people get killed.” – Commander “Makson” Last week the job for the men of the “Aerorozvidka” air reconnaissance section of the Azov Special Operations Forces (SSO) was figuring out what was in a wood line, about eight hundred meters south of the regiment’s main defense line, in no-man’s land. Read more on our website.",Ukraine’s Defenders (10) – Dispatch from the Front - KyivPost - Ukraine's Global Voice,Facebook,218630044858401_5083843518337005,https://www.facebook.com/218630044858401/posts/5083843518337005,,link,2022-07-03 06:32:45-04,,,,kyivpost.com,https://www.kyivpost.com/russias-war/ukraines-defenders-10-dispatch-from-the-front.html,2022-06-30 00:00:00-04,"Ukraine’s Defenders (10) – Dispatch from the Front… - Jun. 30, 2022. By Stefan Korshak",2.467391304347826,,2022-07-03 10:13:39.914429-04,d49a6da072a0cb10e841439711b73cfa6ff5590a5be56dd9eb969fa6e80a1a13,,41667|5083843518337005
851001|5052374208193362,851001,,Дипломация,Норвегия обяви: Уредихме спора с Русия,Facebook,130607840370048_5052374208193362,https://www.facebook.com/130607840370048/posts/5052374208193362,,link,2022-07-09 02:19:27-04,,,,fakti.bg,https://fakti.bg/world/693921-norvegia-obavi-uredihme-spora-s-rusia,2022-07-06 00:00:00-04,"Норвегия обяви днес, че е уредила спора с Русия, свързан с товари, предназначени за руски миньори, работещи на норвежкия арктически архипелаг Свалбард, предаде Фран...",-4.25,,2022-07-09 04:01:51.400384-04,ce1242c19ed6f909c9a27b303b1609abd0181db0a4ea9551314bfdb0137bc924,,851001|5052374208193362
15686133|563418918573429,15686133,,Драма во Комплекс клиники “Мајка Тереза”: Две пацинтки “се фатиле за коса”,Драма во Комплекс клиники “Мајка Тереза”: Две пацинтки “се фатиле за коса”,Facebook,100047159781324_563418918573429,https://www.facebook.com/100047159781324/posts/563418918573429,,link,2022-07-07 11:13:39-04,,,,infomax.mk,https://infomax.mk/%d0%b4%d1%80%d0%b0%d0%bc%d0%b0-%d0%b2%d0%be-%d0%ba%d0%be%d0%bc%d0%bf%d0%bb%d0%b5%d0%ba%d1%81-%d0%ba%d0%bb%d0%b8%d0%bd%d0%b8%d0%ba%d0%b8-%d0%bc%d0%b0%d1%98%d0%ba%d0%b0-%d1%82%d0%b5%d1%80%d0%b5%d0%b7/,2022-07-05 00:00:00-04,"На 04.07.2022 во 10:20 часот во Полициската станица Центар било пријавено дека во Комплекс клиники „Мајка Тереза“, поради меѓусебно недоразбирање, бил нарушен јавниот ре...",-124,,2022-07-08 04:13:24.15914-04,3653901aa4f8a96764ed7c0a2a679f92caf37924613fb5398197cadd3470cceb,,15686133|563418918573429
7243265|1110086913264578,7243265,,Залужний поговорив з Міллі про звільнення українських земель від окупантів ⚡,Залужний поговорив з Міллі про звільнення українських земель від окупантів — Патріоти України,Facebook,223193151953963_1110086913264578,https://www.facebook.com/223193151953963/posts/1110086913264578,,link,2022-07-04 09:59:08-04,,,,patriots-ukraine.info,https://patriots-ukraine.info/zaluzhnij-pogovoriv-z-milli-pro-zvilnennya-ukra%d1%97nskix-zemel-vid-okupantiv/,2022-07-02 00:00:00-04,"Головнокомандувач ЗСУ Валерій Залужний повідомив, що поговорив із головою об’єднаного комітету начальників штабів США генералом Марком Міллі про звільнення укр....",-1.0638297872340425,,2022-07-05 03:42:30.845945-04,ccbc8c47f99a39560e2c1f6526e86ef6e24fd930a973128665561d8a3ec82685,,7243265|1110086913264578
8132721|3232801433696783,8132721,,https://srbin.info/svet/lukasenko-poljskoj-ako-krenete-u-zauzimanje-zapadne-ukrajine-intervenisacemo/,,Facebook,1673524122957863_3232801433696783,https://www.facebook.com/1673524122957863/posts/3232801433696783,,status,2022-06-20 22:09:09-04,,,,,,2022-06-18 00:00:00-04,,-22,,2022-06-21 04:23:01.967693-04,c24006c7112e3be8014ee5354c994a7f24a317b42f9b1a92e161e1dce69d61e6,,8132721|3232801433696783
19136991|3393714777619704,19136991,,Вот такие слова благодарности получаем от клиентов 😌,,Facebook,1759468554377676_3393714777619704,https://www.facebook.com/1759468554377676/posts/3393714777619704,,photo,2022-06-24 23:56:29-04,,,,,https://www.facebook.com/GriznesAuto/photos/a.1934344460223417/3393714760953039/?type=3,2022-06-22 00:00:00-04,,-13.25,,2022-06-25 04:01:21.652986-04,f4a44e924aa57ec40d4787df84dcecfa77d920ebe86f85249f2e0d26052ec28c,,19136991|3393714777619704
4515111|1109493116310490,4515111,,"✅ Чи можна оформити адміністративний персонал на гіг контракт? 👉 Матеріали підготувала МК згідно норм чинного законодавства станом на 01.06.2022 р. ☝ Більше про тонкощі оподаткування ІТ-сфери, правового режиму Дія Сіті, винагороди фахівців та оподаткування на серії з 2-ох вебінарів 23-24.06.2022 👉 Реєстрація за посиланням https://cutt.ly/dJz8qUf Долучайтесь, буде корисно! 😃 #ПодатковийБлогМК #Податки #Звітність #ДіяСіті",,Facebook,150368602222951_1109493116310490,https://www.facebook.com/150368602222951/posts/1109493116310490,,native_video,2022-06-21 03:22:14-04,166433,,,,https://www.facebook.com/Tax.Kavyn/videos/1173419656564393/,2022-06-18 00:00:00-04,,-7.375,,2022-06-21 03:48:22.94562-04,b1744cdc803966a53c22054c47c6ba39190027eb515efdfbb33fa0cd98258256,,4515111|1109493116310490
4092934|5218174398270304,4092934,,,Россия готова к укреплению двустороннего сотрудничества в топливно-энергетической сфере с КР,Facebook,415132175241241_5218174398270304,https://www.facebook.com/415132175241241/posts/5218174398270304,,link,2022-06-20 21:52:58-04,,,,nazarnews.org,https://nazarnews.org/ru/posts/rossiya-gotova-k-ukrepleniyu-dvustoronnego-sotrudnichestva-v-toplivno-energeticheskoj-sfere-s-kr,2022-06-18 00:00:00-04,Председатель кабмина  Акылбек Жапаров встретился с заместителем председателя правительства России Александром Новаком в рамках участия в XXV Петербургском меж....,-84,,2022-06-21 04:37:42.047912-04,,,4092934|5218174398270304
16641204|5368896206501642,16641204,,"Сьогодні до КМЦ завітав український атлет, телеведучий, а також президент Федерації стронгмену України Сергій Конюшок 💪🏻 Обговорили залучення молоді до волонтерства, здорового та активного дозвілля та домовилися про майбутню спільну діяльність у сфері спорту. Тож зовсім скоро на вас чекає дещо дуууже цікаве! Слідкуйте за анонсами 🤗 Юлия Хан Департамент молоді та спорту м.Києва Ярослав Шуляков",,Facebook,364008250323821_5368896206501642,https://www.facebook.com/364008250323821/posts/5368896206501642,,photo,2022-07-10 16:58:27-04,,,,,https://www.facebook.com/KMCkyiv/photos/a.364100750314571/5368890023168927/?type=3,2022-07-08 00:00:00-04,,1.4736842105263157,,2022-07-11 03:40:26.96234-04,8ccd4aca3a522debdc3a6a3f97186713a8696eae08763152f50ff803a06f2467,,16641204|5368896206501642
